subject,session,Condition,ACC,RT,stimtype
7,Post,Control,1,1470,inc
7,Post,Control,1,552,neu
7,Post,Control,1,1266,inc
7,Post,Control,,0,null
7,Post,Control,1,525,con
7,Post,Control,1,658,con
7,Post,Control,,0,null
7,Post,Control,1,528,neu
7,Post,Control,1,1165,inc
7,Post,Control,1,638,neu
7,Post,Control,,0,null
7,Post,Control,1,733,inc
7,Post,Control,,0,null
7,Post,Control,1,615,neu
7,Post,Control,,0,null
7,Post,Control,1,755,con
7,Post,Control,1,825,inc
7,Post,Control,1,585,neu
7,Post,Control,1,638,con
7,Post,Control,,0,null
7,Post,Control,0,0,inc
7,Post,Control,1,831,con
7,Post,Control,,0,null
7,Post,Control,1,536,con
7,Post,Control,,0,null
7,Post,Control,1,592,neu
7,Post,Control,,0,null
7,Post,Control,1,729,inc
7,Post,Control,,0,null
7,Post,Control,1,534,con
7,Post,Control,,0,null
7,Post,Control,1,768,inc
7,Post,Control,1,582,con
7,Post,Control,1,511,neu
7,Post,Control,1,713,inc
7,Post,Control,1,544,neu
7,Post,Control,1,616,inc
7,Post,Control,,0,null
7,Post,Control,1,631,con
7,Post,Control,1,553,con
7,Post,Control,1,560,con
7,Post,Control,1,537,neu
7,Post,Control,1,554,con
7,Post,Control,,0,null
7,Post,Control,0,1046,inc
7,Post,Control,1,637,con
7,Post,Control,1,1001,inc
7,Post,Control,1,523,con
7,Post,Control,,0,null
7,Post,Control,1,671,inc
7,Post,Control,1,597,neu
7,Post,Control,,0,null
7,Post,Control,1,485,neu
7,Post,Control,,0,null
7,Post,Control,1,814,inc
7,Post,Control,1,602,neu
7,Post,Control,1,607,con
7,Post,Control,,0,null
7,Post,Control,1,590,con
7,Post,Control,1,623,neu
7,Post,Control,1,800,inc
7,Post,Control,,0,null
7,Post,Control,1,662,con
7,Post,Control,,0,null
7,Post,Control,1,605,con
7,Post,Control,1,663,con
7,Post,Control,,0,null
7,Post,Control,1,610,con
7,Post,Control,1,593,neu
7,Post,Control,1,523,neu
7,Post,Control,1,661,inc
7,Post,Control,,0,null
7,Post,Control,1,491,neu
7,Post,Control,,0,null
8,Pre,Experimental,1,1398,neu
8,Pre,Experimental,1,604,con
8,Pre,Experimental,1,728,con
8,Pre,Experimental,0,0,inc
8,Pre,Experimental,1,721,con
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,836,inc
8,Pre,Experimental,1,753,con
8,Pre,Experimental,1,560,con
8,Pre,Experimental,1,674,neu
8,Pre,Experimental,1,898,inc
8,Pre,Experimental,1,987,con
8,Pre,Experimental,1,876,con
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,785,neu
8,Pre,Experimental,1,793,inc
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,1070,inc
8,Pre,Experimental,1,677,con
8,Pre,Experimental,1,1135,inc
8,Pre,Experimental,1,725,neu
8,Pre,Experimental,1,1154,neu
8,Pre,Experimental,1,790,inc
8,Pre,Experimental,1,780,con
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,857,inc
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,1191,inc
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,1080,inc
8,Pre,Experimental,1,750,neu
8,Pre,Experimental,1,731,inc
8,Pre,Experimental,1,813,inc
8,Pre,Experimental,1,880,con
8,Pre,Experimental,1,752,neu
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,1037,inc
8,Pre,Experimental,1,1787,inc
8,Pre,Experimental,1,1171,neu
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,600,neu
8,Pre,Experimental,1,750,con
8,Pre,Experimental,1,815,neu
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,874,con
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,1104,con
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,801,con
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,1184,inc
8,Pre,Experimental,1,733,neu
8,Pre,Experimental,1,886,inc
8,Pre,Experimental,1,746,con
8,Pre,Experimental,1,1195,inc
8,Pre,Experimental,1,699,neu
8,Pre,Experimental,1,1002,inc
8,Pre,Experimental,1,887,neu
8,Pre,Experimental,1,584,con
8,Pre,Experimental,1,896,inc
8,Pre,Experimental,1,790,inc
8,Pre,Experimental,1,684,con
8,Pre,Experimental,1,938,neu
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,1503,neu
8,Pre,Experimental,1,730,neu
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,756,neu
8,Pre,Experimental,1,806,inc
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,1674,con
8,Pre,Experimental,1,700,inc
8,Pre,Experimental,1,432,con
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,503,neu
8,Pre,Experimental,1,778,con
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,773,inc
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,1270,inc
8,Pre,Experimental,1,763,inc
8,Pre,Experimental,1,720,neu
8,Pre,Experimental,1,938,inc
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,866,neu
8,Pre,Experimental,1,1064,neu
8,Pre,Experimental,1,1088,inc
8,Pre,Experimental,1,731,inc
8,Pre,Experimental,1,1000,neu
8,Pre,Experimental,1,654,neu
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,827,con
8,Pre,Experimental,1,772,neu
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,645,con
8,Pre,Experimental,1,1036,inc
8,Pre,Experimental,1,676,neu
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,1053,neu
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,1423,inc
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,829,neu
8,Pre,Experimental,1,778,con
8,Pre,Experimental,1,1474,con
8,Pre,Experimental,1,683,neu
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,1535,inc
8,Pre,Experimental,1,859,inc
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,844,neu
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,1502,inc
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,704,neu
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,855,con
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,1057,con
8,Pre,Experimental,1,667,neu
8,Pre,Experimental,1,1242,inc
8,Pre,Experimental,1,639,con
8,Pre,Experimental,1,819,con
8,Pre,Experimental,1,746,con
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,774,con
8,Pre,Experimental,1,842,con
8,Pre,Experimental,1,1003,inc
8,Pre,Experimental,0,878,neu
8,Pre,Experimental,1,889,inc
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,810,con
8,Pre,Experimental,1,706,con
8,Pre,Experimental,1,735,con
8,Pre,Experimental,1,772,con
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,836,inc
8,Pre,Experimental,1,815,con
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,755,neu
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,792,con
8,Pre,Experimental,1,826,con
8,Pre,Experimental,1,870,inc
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,850,con
8,Pre,Experimental,1,758,inc
8,Pre,Experimental,1,768,neu
8,Pre,Experimental,,0,null
8,Pre,Experimental,0,689,neu
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,967,neu
8,Pre,Experimental,1,693,con
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,1083,neu
8,Pre,Experimental,1,731,neu
8,Pre,Experimental,1,1351,inc
8,Pre,Experimental,1,673,neu
8,Pre,Experimental,,0,null
8,Pre,Experimental,1,1028,neu
8,Pre,Experimental,,0,null
8,Post,Experimental,1,659,neu
8,Post,Experimental,1,466,con
8,Post,Experimental,1,479,con
8,Post,Experimental,0,368,inc
8,Post,Experimental,1,526,con
8,Post,Experimental,,0,null
8,Post,Experimental,1,660,inc
8,Post,Experimental,1,515,con
8,Post,Experimental,1,442,con
8,Post,Experimental,1,525,neu
8,Post,Experimental,0,0,inc
8,Post,Experimental,1,421,con
8,Post,Experimental,1,850,con
8,Post,Experimental,,0,null
8,Post,Experimental,1,536,neu
8,Post,Experimental,1,554,inc
8,Post,Experimental,,0,null
8,Post,Experimental,1,547,inc
8,Post,Experimental,0,640,con
8,Post,Experimental,1,639,inc
8,Post,Experimental,1,489,neu
8,Post,Experimental,1,484,neu
8,Post,Experimental,1,484,inc
8,Post,Experimental,1,475,con
8,Post,Experimental,,0,null
8,Post,Experimental,1,631,inc
8,Post,Experimental,,0,null
8,Post,Experimental,0,801,inc
8,Post,Experimental,,0,null
8,Post,Experimental,0,756,inc
8,Post,Experimental,1,763,neu
8,Post,Experimental,1,652,inc
8,Post,Experimental,1,847,inc
8,Post,Experimental,1,614,con
8,Post,Experimental,1,568,neu
8,Post,Experimental,,0,null
8,Post,Experimental,1,762,inc
8,Post,Experimental,1,580,inc
8,Post,Experimental,1,510,neu
8,Post,Experimental,,0,null
8,Post,Experimental,1,570,neu
8,Post,Experimental,1,530,con
8,Post,Experimental,1,549,neu
8,Post,Experimental,,0,null
8,Post,Experimental,1,523,con
8,Post,Experimental,,0,null
8,Post,Experimental,1,987,con
8,Post,Experimental,,0,null
8,Post,Experimental,1,548,con
8,Post,Experimental,,0,null
8,Post,Experimental,0,0,inc
8,Post,Experimental,1,820,neu
8,Post,Experimental,1,689,inc
8,Post,Experimental,0,0,con
8,Post,Experimental,1,628,inc
8,Post,Experimental,1,587,neu
8,Post,Experimental,1,755,inc
8,Post,Experimental,1,534,neu
8,Post,Experimental,0,1023,con
8,Post,Experimental,1,619,inc
8,Post,Experimental,1,689,inc
8,Post,Experimental,1,815,con
8,Post,Experimental,1,774,neu
8,Post,Experimental,,0,null
8,Post,Experimental,1,796,neu
8,Post,Experimental,1,612,neu
8,Post,Experimental,,0,null
8,Post,Experimental,1,630,neu
8,Post,Experimental,1,921,inc
8,Post,Experimental,,0,null
8,Post,Experimental,1,858,con
8,Post,Experimental,1,647,inc
8,Post,Experimental,1,536,con
8,Post,Experimental,,0,null
8,Post,Experimental,1,699,neu
8,Post,Experimental,1,524,con
8,Post,Experimental,,0,null
8,Post,Experimental,1,864,inc
8,Post,Experimental,,0,null
8,Post,Experimental,1,753,inc
8,Post,Experimental,1,750,inc
8,Post,Experimental,1,724,neu
8,Post,Experimental,1,738,inc
8,Post,Experimental,,0,null
8,Post,Experimental,1,568,neu
8,Post,Experimental,1,661,neu
8,Post,Experimental,1,716,inc
8,Post,Experimental,1,646,inc
8,Post,Experimental,1,560,neu
8,Post,Experimental,1,585,neu
8,Post,Experimental,,0,null
8,Post,Experimental,1,511,con
8,Post,Experimental,1,500,neu
8,Post,Experimental,,0,null
8,Post,Experimental,1,747,con
8,Post,Experimental,1,894,inc
8,Post,Experimental,1,470,neu
8,Post,Experimental,,0,null
8,Post,Experimental,1,482,neu
8,Post,Experimental,,0,null
8,Post,Experimental,1,742,inc
8,Post,Experimental,,0,null
8,Post,Experimental,1,614,neu
8,Post,Experimental,1,761,con
8,Post,Experimental,1,574,con
8,Post,Experimental,1,699,neu
8,Post,Experimental,,0,null
8,Post,Experimental,0,754,inc
8,Post,Experimental,1,636,inc
8,Post,Experimental,,0,null
8,Post,Experimental,1,770,neu
8,Post,Experimental,,0,null
8,Post,Experimental,1,840,inc
8,Post,Experimental,,0,null
8,Post,Experimental,1,686,neu
8,Post,Experimental,,0,null
8,Post,Experimental,1,597,con
8,Post,Experimental,,0,null
8,Post,Experimental,1,697,con
8,Post,Experimental,1,465,neu
8,Post,Experimental,1,1495,inc
8,Post,Experimental,1,790,con
8,Post,Experimental,1,534,con
8,Post,Experimental,1,579,con
8,Post,Experimental,,0,null
8,Post,Experimental,1,848,con
8,Post,Experimental,1,517,con
8,Post,Experimental,1,628,inc
8,Post,Experimental,1,617,neu
8,Post,Experimental,0,692,inc
8,Post,Experimental,,0,null
8,Post,Experimental,1,623,con
8,Post,Experimental,1,846,con
8,Post,Experimental,1,474,con
8,Post,Experimental,1,435,con
8,Post,Experimental,,0,null
8,Post,Experimental,1,671,inc
8,Post,Experimental,1,1162,con
8,Post,Experimental,,0,null
8,Post,Experimental,1,700,neu
8,Post,Experimental,,0,null
8,Post,Experimental,1,567,con
8,Post,Experimental,1,600,con
8,Post,Experimental,1,947,inc
8,Post,Experimental,,0,null
8,Post,Experimental,1,713,con
8,Post,Experimental,1,739,inc
8,Post,Experimental,1,555,neu
8,Post,Experimental,,0,null
8,Post,Experimental,1,801,neu
8,Post,Experimental,,0,null
8,Post,Experimental,1,634,neu
8,Post,Experimental,1,602,con
8,Post,Experimental,,0,null
8,Post,Experimental,1,540,neu
8,Post,Experimental,1,777,neu
8,Post,Experimental,1,984,inc
8,Post,Experimental,1,584,neu
8,Post,Experimental,,0,null
8,Post,Experimental,1,721,neu
8,Post,Experimental,,0,null
9,Pre,Experimental,1,633,neu
9,Pre,Experimental,1,579,con
9,Pre,Experimental,0,527,con
9,Pre,Experimental,1,757,inc
9,Pre,Experimental,1,645,con
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,747,inc
9,Pre,Experimental,1,637,con
9,Pre,Experimental,1,640,con
9,Pre,Experimental,1,634,neu
9,Pre,Experimental,1,806,inc
9,Pre,Experimental,1,705,con
9,Pre,Experimental,1,710,con
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,768,neu
9,Pre,Experimental,1,801,inc
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,797,inc
9,Pre,Experimental,1,725,con
9,Pre,Experimental,1,997,inc
9,Pre,Experimental,1,707,neu
9,Pre,Experimental,1,769,neu
9,Pre,Experimental,1,838,inc
9,Pre,Experimental,1,825,con
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,703,inc
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,789,inc
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,810,inc
9,Pre,Experimental,1,718,neu
9,Pre,Experimental,1,816,inc
9,Pre,Experimental,1,798,inc
9,Pre,Experimental,1,776,con
9,Pre,Experimental,1,773,neu
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,777,inc
9,Pre,Experimental,1,720,inc
9,Pre,Experimental,1,677,neu
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,639,neu
9,Pre,Experimental,1,742,con
9,Pre,Experimental,1,655,neu
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,759,con
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,727,con
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,867,con
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,811,inc
9,Pre,Experimental,1,756,neu
9,Pre,Experimental,1,846,inc
9,Pre,Experimental,1,637,con
9,Pre,Experimental,1,813,inc
9,Pre,Experimental,1,681,neu
9,Pre,Experimental,1,826,inc
9,Pre,Experimental,1,749,neu
9,Pre,Experimental,1,616,con
9,Pre,Experimental,1,720,inc
9,Pre,Experimental,1,703,inc
9,Pre,Experimental,1,653,con
9,Pre,Experimental,1,618,neu
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,687,neu
9,Pre,Experimental,1,639,neu
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,644,neu
9,Pre,Experimental,1,760,inc
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,727,con
9,Pre,Experimental,1,865,inc
9,Pre,Experimental,1,697,con
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,677,neu
9,Pre,Experimental,1,623,con
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,812,inc
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,769,inc
9,Pre,Experimental,1,820,inc
9,Pre,Experimental,1,763,neu
9,Pre,Experimental,1,715,inc
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,619,neu
9,Pre,Experimental,1,668,neu
9,Pre,Experimental,1,650,inc
9,Pre,Experimental,1,621,inc
9,Pre,Experimental,1,578,neu
9,Pre,Experimental,1,662,neu
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,630,con
9,Pre,Experimental,1,628,neu
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,683,con
9,Pre,Experimental,1,867,inc
9,Pre,Experimental,1,580,neu
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,753,neu
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,722,inc
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,628,neu
9,Pre,Experimental,1,754,con
9,Pre,Experimental,1,679,con
9,Pre,Experimental,1,771,neu
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,739,inc
9,Pre,Experimental,1,790,inc
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,757,neu
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,813,inc
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,653,neu
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,684,con
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,705,con
9,Pre,Experimental,1,710,neu
9,Pre,Experimental,1,797,inc
9,Pre,Experimental,1,652,con
9,Pre,Experimental,1,703,con
9,Pre,Experimental,1,660,con
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,689,con
9,Pre,Experimental,1,706,con
9,Pre,Experimental,1,714,inc
9,Pre,Experimental,1,662,neu
9,Pre,Experimental,1,777,inc
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,736,con
9,Pre,Experimental,1,740,con
9,Pre,Experimental,1,669,con
9,Pre,Experimental,1,694,con
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,742,inc
9,Pre,Experimental,1,588,con
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,666,neu
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,681,con
9,Pre,Experimental,1,508,con
9,Pre,Experimental,1,776,inc
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,673,con
9,Pre,Experimental,1,832,inc
9,Pre,Experimental,1,700,neu
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,625,neu
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,636,neu
9,Pre,Experimental,1,728,con
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,702,neu
9,Pre,Experimental,1,658,neu
9,Pre,Experimental,1,880,inc
9,Pre,Experimental,1,654,neu
9,Pre,Experimental,,0,null
9,Pre,Experimental,1,623,neu
9,Pre,Experimental,,0,null
9,Post,Experimental,1,534,neu
9,Post,Experimental,1,474,con
9,Post,Experimental,1,586,con
9,Post,Experimental,1,743,inc
9,Post,Experimental,1,509,con
9,Post,Experimental,,0,null
9,Post,Experimental,1,702,inc
9,Post,Experimental,1,592,con
9,Post,Experimental,1,634,con
9,Post,Experimental,1,542,neu
9,Post,Experimental,1,705,inc
9,Post,Experimental,1,592,con
9,Post,Experimental,1,720,con
9,Post,Experimental,,0,null
9,Post,Experimental,1,609,neu
9,Post,Experimental,1,748,inc
9,Post,Experimental,,0,null
9,Post,Experimental,1,770,inc
9,Post,Experimental,1,679,con
9,Post,Experimental,1,845,inc
9,Post,Experimental,1,648,neu
9,Post,Experimental,1,628,neu
9,Post,Experimental,1,646,inc
9,Post,Experimental,1,613,con
9,Post,Experimental,,0,null
9,Post,Experimental,1,707,inc
9,Post,Experimental,,0,null
9,Post,Experimental,1,781,inc
9,Post,Experimental,,0,null
9,Post,Experimental,1,743,inc
9,Post,Experimental,1,685,neu
9,Post,Experimental,1,720,inc
9,Post,Experimental,1,701,inc
9,Post,Experimental,1,632,con
9,Post,Experimental,1,704,neu
9,Post,Experimental,,0,null
9,Post,Experimental,1,686,inc
9,Post,Experimental,1,676,inc
9,Post,Experimental,1,578,neu
9,Post,Experimental,,0,null
9,Post,Experimental,1,518,neu
9,Post,Experimental,1,639,con
9,Post,Experimental,1,636,neu
9,Post,Experimental,,0,null
9,Post,Experimental,1,665,con
9,Post,Experimental,,0,null
9,Post,Experimental,1,520,con
9,Post,Experimental,,0,null
9,Post,Experimental,1,518,con
9,Post,Experimental,,0,null
9,Post,Experimental,1,943,inc
9,Post,Experimental,0,0,neu
9,Post,Experimental,1,725,inc
9,Post,Experimental,1,691,con
9,Post,Experimental,1,831,inc
9,Post,Experimental,1,667,neu
9,Post,Experimental,1,753,inc
9,Post,Experimental,1,675,neu
9,Post,Experimental,1,621,con
9,Post,Experimental,1,775,inc
9,Post,Experimental,1,797,inc
9,Post,Experimental,1,691,con
9,Post,Experimental,1,664,neu
9,Post,Experimental,,0,null
9,Post,Experimental,1,724,neu
9,Post,Experimental,1,527,neu
9,Post,Experimental,,0,null
9,Post,Experimental,1,703,neu
9,Post,Experimental,1,832,inc
9,Post,Experimental,,0,null
9,Post,Experimental,1,627,con
9,Post,Experimental,1,737,inc
9,Post,Experimental,1,711,con
9,Post,Experimental,,0,null
9,Post,Experimental,1,664,neu
9,Post,Experimental,1,660,con
9,Post,Experimental,,0,null
9,Post,Experimental,1,722,inc
9,Post,Experimental,,0,null
9,Post,Experimental,1,772,inc
9,Post,Experimental,1,764,inc
9,Post,Experimental,1,578,neu
9,Post,Experimental,1,774,inc
9,Post,Experimental,,0,null
9,Post,Experimental,1,684,neu
9,Post,Experimental,1,718,neu
9,Post,Experimental,1,735,inc
9,Post,Experimental,1,730,inc
9,Post,Experimental,1,747,neu
9,Post,Experimental,1,706,neu
9,Post,Experimental,,0,null
9,Post,Experimental,1,632,con
9,Post,Experimental,1,735,neu
9,Post,Experimental,,0,null
9,Post,Experimental,1,709,con
9,Post,Experimental,1,865,inc
9,Post,Experimental,1,729,neu
9,Post,Experimental,,0,null
9,Post,Experimental,1,672,neu
9,Post,Experimental,,0,null
9,Post,Experimental,1,762,inc
9,Post,Experimental,,0,null
9,Post,Experimental,1,682,neu
9,Post,Experimental,1,643,con
9,Post,Experimental,1,635,con
9,Post,Experimental,1,596,neu
9,Post,Experimental,,0,null
9,Post,Experimental,1,777,inc
9,Post,Experimental,1,842,inc
9,Post,Experimental,,0,null
9,Post,Experimental,1,667,neu
9,Post,Experimental,,0,null
9,Post,Experimental,1,754,inc
9,Post,Experimental,,0,null
9,Post,Experimental,1,664,neu
9,Post,Experimental,,0,null
9,Post,Experimental,1,708,con
9,Post,Experimental,,0,null
9,Post,Experimental,1,698,con
9,Post,Experimental,1,557,neu
9,Post,Experimental,1,819,inc
9,Post,Experimental,1,679,con
9,Post,Experimental,1,739,con
9,Post,Experimental,1,578,con
9,Post,Experimental,,0,null
9,Post,Experimental,1,692,con
9,Post,Experimental,1,744,con
9,Post,Experimental,1,674,inc
9,Post,Experimental,1,627,neu
9,Post,Experimental,1,824,inc
9,Post,Experimental,,0,null
9,Post,Experimental,1,711,con
9,Post,Experimental,1,741,con
9,Post,Experimental,1,603,con
9,Post,Experimental,1,652,con
9,Post,Experimental,,0,null
9,Post,Experimental,1,776,inc
9,Post,Experimental,1,615,con
9,Post,Experimental,,0,null
9,Post,Experimental,1,606,neu
9,Post,Experimental,,0,null
9,Post,Experimental,1,683,con
9,Post,Experimental,1,527,con
9,Post,Experimental,0,1195,inc
9,Post,Experimental,,0,null
9,Post,Experimental,1,580,con
9,Post,Experimental,1,781,inc
9,Post,Experimental,1,716,neu
9,Post,Experimental,,0,null
9,Post,Experimental,1,565,neu
9,Post,Experimental,,0,null
9,Post,Experimental,1,580,neu
9,Post,Experimental,1,588,con
9,Post,Experimental,,0,null
9,Post,Experimental,1,615,neu
9,Post,Experimental,1,488,neu
9,Post,Experimental,1,793,inc
9,Post,Experimental,1,678,neu
9,Post,Experimental,,0,null
9,Post,Experimental,1,635,neu
9,Post,Experimental,,0,null
10,Pre,Experimental,1,989,neu
10,Pre,Experimental,1,416,con
10,Pre,Experimental,1,631,con
10,Pre,Experimental,1,858,inc
10,Pre,Experimental,1,548,con
10,Pre,Experimental,,0,null
10,Pre,Experimental,1,1015,inc
10,Pre,Experimental,1,636,con
10,Pre,Experimental,1,621,con
10,Pre,Experimental,1,650,neu
10,Pre,Experimental,0,442,inc
10,Pre,Experimental,1,900,con
10,Pre,Experimental,1,592,con
10,Pre,Experimental,,0,null
10,Pre,Experimental,1,566,neu
10,Pre,Experimental,0,532,inc
10,Pre,Experimental,,0,null
10,Pre,Experimental,1,703,inc
10,Pre,Experimental,1,616,con
10,Pre,Experimental,1,914,inc
10,Pre,Experimental,1,649,neu
10,Pre,Experimental,1,528,neu
10,Pre,Experimental,1,790,inc
10,Pre,Experimental,1,635,con
10,Pre,Experimental,,0,null
10,Pre,Experimental,1,900,inc
10,Pre,Experimental,,0,null
10,Pre,Experimental,1,840,inc
10,Pre,Experimental,,0,null
10,Pre,Experimental,1,859,inc
10,Pre,Experimental,1,590,neu
10,Pre,Experimental,1,661,inc
10,Pre,Experimental,1,723,inc
10,Pre,Experimental,1,695,con
10,Pre,Experimental,1,625,neu
10,Pre,Experimental,,0,null
10,Pre,Experimental,1,742,inc
10,Pre,Experimental,1,692,inc
10,Pre,Experimental,1,548,neu
10,Pre,Experimental,,0,null
10,Pre,Experimental,1,562,neu
10,Pre,Experimental,1,602,con
10,Pre,Experimental,1,548,neu
10,Pre,Experimental,,0,null
10,Pre,Experimental,1,890,con
10,Pre,Experimental,,0,null
10,Pre,Experimental,1,596,con
10,Pre,Experimental,,0,null
10,Pre,Experimental,1,640,con
