subject,session,group,stimtype,letter_ACC,letter_RT,probe_ACC,probe_RT
92,2,Control,-1,1,1937,1,479
92,2,Control,6,1,1438,0,366
92,2,Control,6,1,1308,1,496
92,2,Control,4,1,1478,1,485
92,2,Control,2,1,1118,0,472
92,2,Control,-1,1,1441,1,449
92,2,Control,-1,1,2242,1,328
92,2,Control,6,1,1138,0,348
92,2,Control,-1,1,1827,1,342
92,2,Control,6,1,1612,1,583
92,2,Control,4,1,1356,0,366
92,2,Control,-1,1,1236,1,395
92,2,Control,-1,1,1528,1,469
92,2,Control,2,1,1280,0,486
92,2,Control,-1,1,1173,1,445
92,2,Control,-1,1,1141,1,447
92,2,Control,4,1,1920,0,352
92,2,Control,8,1,1079,1,579
92,2,Control,2,1,1649,0,394
92,2,Control,-1,1,1455,1,382
92,2,Control,-1,1,1274,1,400
92,2,Control,-1,1,1652,1,429
92,2,Control,6,1,970,1,489
92,2,Control,-1,1,1390,1,399
92,2,Control,2,1,1543,0,436
92,2,Control,-1,1,1094,1,433
92,2,Control,4,1,1175,1,784
92,2,Control,6,1,1461,1,453
92,2,Control,8,1,1988,1,449
92,2,Control,-1,1,1449,1,313
92,2,Control,-1,1,1748,1,378
92,2,Control,-1,1,1292,1,338
92,2,Control,-1,1,1417,1,378
92,2,Control,-1,1,1125,1,383
92,2,Control,8,1,1100,1,344
92,2,Control,4,1,1399,0,488
92,2,Control,2,1,1149,0,439
92,2,Control,2,1,1337,0,396
92,2,Control,-1,1,1000,1,359
92,2,Control,8,1,1604,1,558
92,2,Control,-1,1,1889,0,466
92,2,Control,-1,1,1477,1,388
92,2,Control,-1,1,1389,1,350
92,2,Control,-1,1,1258,1,336
92,2,Control,6,1,1569,0,333
92,2,Control,6,1,1254,0,284
92,2,Control,4,1,1611,0,501
92,2,Control,8,1,1157,1,510
92,2,Control,-1,1,1058,1,334
92,2,Control,-1,1,1265,1,263
92,2,Control,-1,1,1466,1,298
92,2,Control,-1,1,1492,1,530
92,2,Control,-1,1,1417,1,490
92,2,Control,2,1,1164,0,341
92,2,Control,-1,1,1376,1,466
92,2,Control,-1,1,1717,1,316
92,2,Control,-1,1,1286,1,315
92,2,Control,-1,1,1721,1,319
92,2,Control,8,1,1567,1,442
92,2,Control,4,1,1154,0,315
92,2,Control,4,1,1419,0,428
92,2,Control,-1,1,1599,1,378
92,2,Control,-1,1,1174,1,430
92,2,Control,6,1,1199,1,423
92,2,Control,6,1,895,1,449
92,2,Control,6,1,1271,1,460
92,2,Control,4,1,1032,1,389
92,2,Control,-1,1,1323,1,319
92,2,Control,4,1,1098,0,310
92,2,Control,8,1,1223,1,350
92,2,Control,2,1,1240,1,798
92,2,Control,4,1,1458,1,530
92,2,Control,6,1,1161,0,306
92,2,Control,-1,1,1469,1,252
92,2,Control,-1,1,1405,1,494
92,2,Control,-1,1,1279,1,468
92,2,Control,8,1,1423,1,432
92,2,Control,-1,1,1897,1,506
92,2,Control,8,1,1212,1,963
92,2,Control,2,1,1380,0,486
92,2,Control,-1,1,1767,1,444
92,2,Control,-1,1,1330,1,453
92,2,Control,2,1,1778,0,280
92,2,Control,2,1,1319,0,491
92,2,Control,-1,1,1748,1,282
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,,,,,
98,1,Experimental,-1,1,3867,1,3547
98,1,Experimental,-1,1,1864,1,682
98,1,Experimental,-1,1,1500,1,3034
98,1,Experimental,8,1,2062,1,3402
98,1,Experimental,4,1,1330,1,2614
98,1,Experimental,-1,1,2227,1,1082
98,1,Experimental,8,1,1569,0,1836
98,1,Experimental,6,1,1139,1,1181
98,1,Experimental,-1,1,1719,1,766
98,1,Experimental,-1,1,1774,0,947
98,1,Experimental,6,1,1806,1,1762
98,1,Experimental,6,1,1171,1,684
98,1,Experimental,-1,1,1685,1,941
98,1,Experimental,2,1,1131,1,838
98,1,Experimental,-1,1,1329,1,596
98,1,Experimental,-1,1,1231,0,1110
98,1,Experimental,4,1,1871,0,560
98,1,Experimental,2,1,1149,0,694
98,1,Experimental,-1,1,1562,1,614
98,1,Experimental,-1,1,1252,1,490
98,1,Experimental,4,1,958,1,974
98,1,Experimental,-1,1,1602,1,460
98,1,Experimental,6,1,1530,1,535
98,1,Experimental,4,1,1203,1,1803
98,1,Experimental,4,1,1357,1,687
98,1,Experimental,2,1,1572,0,560
98,1,Experimental,-1,1,1437,1,1117
98,1,Experimental,-1,1,1306,1,414
98,1,Experimental,4,1,1368,1,1738
98,1,Experimental,8,1,1198,1,502
98,1,Experimental,-1,1,1649,1,859
98,1,Experimental,2,1,1396,1,1445
98,1,Experimental,8,1,1232,1,919
98,1,Experimental,2,1,1154,0,396
98,1,Experimental,-1,1,1351,0,442
98,1,Experimental,-1,1,1222,1,589
98,1,Experimental,8,1,1270,1,492
98,1,Experimental,-1,1,1200,1,425
98,1,Experimental,-1,1,1667,1,811
98,1,Experimental,8,1,1228,1,452
98,1,Experimental,6,1,975,1,431
98,1,Experimental,2,1,1558,0,402
98,1,Experimental,6,1,1087,1,378
98,1,Experimental,-1,1,3712,1,421
98,1,Experimental,-1,1,1915,1,1403
98,1,Experimental,-1,1,1251,1,442
98,1,Experimental,-1,1,1657,1,401
98,1,Experimental,-1,1,1446,1,358
98,1,Experimental,-1,1,584,1,10868
98,1,Experimental,2,1,1869,1,863
98,1,Experimental,-1,1,1637,1,414
98,1,Experimental,-1,1,1855,1,481
98,1,Experimental,6,1,1132,1,422
98,1,Experimental,-1,1,1405,1,2558
98,1,Experimental,-1,1,1418,1,667
98,1,Experimental,2,1,1400,0,426
98,1,Experimental,2,1,1363,0,422
98,1,Experimental,-1,1,1300,1,441
98,1,Experimental,8,1,1607,1,610
98,1,Experimental,2,1,1094,1,481
98,1,Experimental,-1,1,1866,1,620
98,1,Experimental,4,1,1419,0,460
98,1,Experimental,-1,1,1396,1,1446
98,1,Experimental,-1,1,1869,1,671
98,1,Experimental,-1,1,1091,1,1678
98,1,Experimental,4,1,1561,0,1381
98,1,Experimental,4,1,1224,0,383
98,1,Experimental,8,1,1543,1,627
98,1,Experimental,6,1,1123,1,621
98,1,Experimental,-1,1,1778,1,678
98,1,Experimental,8,1,1591,0,690
98,1,Experimental,-1,1,1634,1,603
98,1,Experimental,6,0,1897,0,490
98,1,Experimental,-1,1,1949,1,1980
98,1,Experimental,-1,1,1328,1,500
98,1,Experimental,-1,1,2438,1,709
98,1,Experimental,8,1,1226,1,449
98,1,Experimental,4,1,1217,1,409
98,1,Experimental,-1,1,1461,1,373
98,1,Experimental,-1,1,1229,1,356
98,1,Experimental,6,1,903,1,488
98,1,Experimental,-1,1,1507,1,417
98,1,Experimental,-1,0,1436,1,508
98,1,Experimental,4,1,1671,0,1919
98,1,Experimental,-1,1,1338,1,637
98,1,Experimental,-1,1,1228,1,339
98,1,Experimental,-1,1,1201,1,281
98,1,Experimental,8,1,1049,1,358
98,1,Experimental,6,1,1601,0,1179
98,1,Experimental,6,1,1408,1,497
98,1,Experimental,2,1,2481,1,1039
98,1,Experimental,-1,1,1687,1,719
98,1,Experimental,8,1,1434,1,458
98,1,Experimental,4,1,1303,1,603
98,1,Experimental,2,1,1793,0,1173
98,1,Experimental,-1,1,1376,1,674
98,1,Experimental,-1,1,1368,1,538
98,1,Experimental,8,1,1090,1,429
98,1,Experimental,-1,1,1721,1,400
98,1,Experimental,-1,0,2747,1,720
98,1,Experimental,2,1,1540,0,545
98,1,Experimental,-1,1,1259,1,353
98,1,Experimental,-1,1,1167,1,281
98,1,Experimental,4,1,1518,0,4700
98,1,Experimental,-1,1,1572,1,576
98,1,Experimental,-1,1,1817,1,652
98,1,Experimental,4,1,1667,1,747
98,1,Experimental,6,1,1209,1,1328
98,1,Experimental,8,1,1425,1,594
98,1,Experimental,-1,1,2271,1,884
98,1,Experimental,-1,1,1093,1,289
98,1,Experimental,-1,1,1222,1,365
98,1,Experimental,2,1,1579,0,583
98,1,Experimental,6,1,1185,1,1129
98,1,Experimental,4,1,1199,0,359
98,1,Experimental,8,1,1767,1,428
98,1,Experimental,-1,1,1337,1,364
98,1,Experimental,2,1,1638,0,623
98,1,Experimental,4,1,1408,0,545
98,1,Experimental,8,1,1383,1,554
98,1,Experimental,8,1,1225,1,432
98,1,Experimental,8,1,2254,1,563
98,1,Experimental,-1,1,1355,1,622
98,1,Experimental,-1,1,1159,1,753
98,1,Experimental,6,0,1877,0,631
98,1,Experimental,6,1,1415,1,456
98,1,Experimental,2,1,1458,0,562
98,1,Experimental,-1,1,1465,1,584
98,1,Experimental,4,1,1323,0,510
98,1,Experimental,6,1,1379,0,486
98,1,Experimental,-1,1,1419,1,395
98,1,Experimental,-1,1,1414,1,679
98,1,Experimental,-1,1,1094,1,337
98,1,Experimental,-1,1,1325,1,256
98,1,Experimental,-1,1,1278,1,260
98,1,Experimental,2,1,1157,0,334
98,1,Experimental,-1,1,1502,1,700
98,1,Experimental,-1,1,1062,1,1730
98,1,Experimental,2,1,1606,0,560
98,1,Experimental,-1,1,1635,1,540
98,1,Experimental,6,1,1105,1,604
98,1,Experimental,-1,1,1150,1,344
98,1,Experimental,4,1,1127,0,321
98,1,Experimental,-1,1,1052,1,729
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,,,,,
98,2,Experimental,-1,1,2889,1,665
98,2,Experimental,-1,1,1499,1,457
98,2,Experimental,-1,1,1814,1,410
98,2,Experimental,4,1,2130,1,844
98,2,Experimental,-1,1,1728,1,439
98,2,Experimental,6,1,2288,1,1076
98,2,Experimental,6,1,2254,1,707
98,2,Experimental,4,1,1619,1,813
98,2,Experimental,-1,1,1562,1,310
98,2,Experimental,-1,1,1416,1,377
98,2,Experimental,-1,1,1397,1,327
98,2,Experimental,4,1,1189,1,749
98,2,Experimental,4,1,1295,1,724
98,2,Experimental,6,1,1349,1,457
98,2,Experimental,-1,1,1481,1,296
98,2,Experimental,-1,1,1628,1,502
98,2,Experimental,8,1,2172,1,1524
98,2,Experimental,4,1,1333,1,760
98,2,Experimental,-1,1,1376,1,226
98,2,Experimental,2,1,1749,0,299
98,2,Experimental,-1,1,1465,1,409
98,2,Experimental,-1,1,2169,1,352
98,2,Experimental,2,1,1693,0,373
98,2,Experimental,-1,1,1671,1,271
98,2,Experimental,4,1,1484,0,475
98,2,Experimental,6,1,1440,1,608
98,2,Experimental,8,1,1271,1,364
98,2,Experimental,-1,1,1305,1,301
98,2,Experimental,-1,1,1298,1,247
98,2,Experimental,-1,1,2308,1,408
98,2,Experimental,8,1,2079,1,794
98,2,Experimental,-1,1,1302,1,347
98,2,Experimental,-1,1,1774,1,307
98,2,Experimental,-1,1,1393,1,387
98,2,Experimental,8,1,1610,1,533
98,2,Experimental,8,1,1934,1,4333
98,2,Experimental,2,1,1233,0,264
98,2,Experimental,6,1,2501,1,450
98,2,Experimental,8,1,1447,1,471
98,2,Experimental,2,1,1218,0,298
98,2,Experimental,2,0,1349,0,760
98,2,Experimental,-1,1,1576,1,276
98,2,Experimental,6,1,1369,1,507
98,2,Experimental,2,1,1284,0,298
98,2,Experimental,-1,1,1625,1,275
98,2,Experimental,-1,1,1320,1,315
98,2,Experimental,-1,1,1221,1,268
98,2,Experimental,-1,1,1065,1,214
98,2,Experimental,6,1,1459,1,916
98,2,Experimental,6,1,1247,1,517
98,2,Experimental,-1,1,1115,1,326
98,2,Experimental,-1,1,1289,1,574
98,2,Experimental,2,1,1636,0,478
98,2,Experimental,-1,1,1132,1,294
98,2,Experimental,-1,1,1164,1,245
98,2,Experimental,-1,1,1547,1,264
98,2,Experimental,8,1,1561,1,437
98,2,Experimental,8,1,1385,1,315
98,2,Experimental,2,1,1352,0,298
98,2,Experimental,6,0,1483,0,297
98,2,Experimental,-1,1,1397,1,279
98,2,Experimental,6,1,1507,0,271
98,2,Experimental,-1,1,1452,1,299
98,2,Experimental,-1,1,1463,1,294
98,2,Experimental,4,1,1831,1,426
98,2,Experimental,-1,1,1143,1,257
98,2,Experimental,8,1,1975,1,645
98,2,Experimental,8,0,1643,0,357
98,2,Experimental,8,1,1471,1,317
98,2,Experimental,-1,1,1226,1,273
98,2,Experimental,2,1,1309,0,241
98,2,Experimental,2,1,1208,0,256
98,2,Experimental,-1,1,1741,1,243
98,2,Experimental,-1,1,1409,1,258
98,2,Experimental,2,1,1416,0,265
98,2,Experimental,-1,1,1578,1,309
98,2,Experimental,-1,1,1412,1,229
98,2,Experimental,-1,1,1399,1,265
98,2,Experimental,-1,1,1462,0,389
98,2,Experimental,6,1,1138,1,508
98,2,Experimental,-1,1,1573,1,257
98,2,Experimental,-1,1,1378,1,261
98,2,Experimental,4,1,1685,1,269
98,2,Experimental,-1,1,1387,1,253
98,2,Experimental,8,1,1134,1,409
98,2,Experimental,-1,1,2125,1,598
98,2,Experimental,-1,1,1531,1,232
98,2,Experimental,-1,1,1248,1,247
98,2,Experimental,4,1,1358,0,272
98,2,Experimental,2,1,1293,1,610
98,2,Experimental,4,1,1167,1,313
98,2,Experimental,4,1,1169,1,458
98,2,Experimental,-1,1,1214,1,245
98,2,Experimental,6,1,1260,1,370
98,2,Experimental,4,1,1122,0,268
98,2,Experimental,-1,1,1186,1,490
98,2,Experimental,-1,1,1433,1,298
98,2,Experimental,-1,1,1478,1,213
98,2,Experimental,-1,1,1726,1,276
98,2,Experimental,-1,1,1440,1,352
98,2,Experimental,-1,1,1631,1,217
98,2,Experimental,-1,1,1437,1,237
98,2,Experimental,8,1,1196,1,404
98,2,Experimental,6,1,1346,1,309
98,2,Experimental,-1,1,2095,1,506
98,2,Experimental,2,1,1544,1,628
98,2,Experimental,6,1,1237,1,299
98,2,Experimental,2,1,1331,0,231
98,2,Experimental,8,0,1239,0,174
98,2,Experimental,8,1,1240,1,287
98,2,Experimental,4,1,1101,0,568
98,2,Experimental,-1,1,1124,1,207
98,2,Experimental,2,1,1347,0,278
98,2,Experimental,6,1,1367,1,842
98,2,Experimental,-1,1,1182,1,295
98,2,Experimental,-1,1,1197,1,325
98,2,Experimental,-1,1,2868,1,341
98,2,Experimental,-1,1,1331,1,247
98,2,Experimental,-1,1,1102,1,232
98,2,Experimental,4,1,1255,0,237
98,2,Experimental,-1,1,1332,1,184
98,2,Experimental,6,1,1282,1,423
98,2,Experimental,8,1,1313,1,294
98,2,Experimental,-1,1,1283,1,280
98,2,Experimental,-1,1,1301,1,250
98,2,Experimental,2,1,1383,1,1066
98,2,Experimental,8,1,1530,1,280
98,2,Experimental,2,1,1210,1,290
98,2,Experimental,-1,0,1447,1,167
98,2,Experimental,-1,1,1672,1,240
98,2,Experimental,6,1,1199,1,247
98,2,Experimental,-1,1,1339,1,254
98,2,Experimental,-1,1,1120,1,218
98,2,Experimental,4,1,1107,1,222
98,2,Experimental,-1,1,1218,1,250
98,2,Experimental,-1,1,1064,1,213
98,2,Experimental,6,1,1491,1,290
98,2,Experimental,2,1,1168,0,569
98,2,Experimental,-1,1,1701,1,380
98,2,Experimental,-1,1,1357,1,272
98,2,Experimental,8,1,1329,1,356
98,2,Experimental,4,1,1264,1,358
98,2,Experimental,4,1,1309,0,241
98,2,Experimental,4,1,1112,1,499
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,,,,,
102,1,Experimental,-1,1,2454,1,1957
102,1,Experimental,4,1,3602,1,1051
102,1,Experimental,-1,1,1613,1,2743
102,1,Experimental,-1,1,2048,1,1532
102,1,Experimental,-1,1,2204,1,1603
102,1,Experimental,-1,1,2029,1,1098
102,1,Experimental,2,1,1518,0,827
102,1,Experimental,-1,1,1452,1,796
102,1,Experimental,8,1,1600,1,827
102,1,Experimental,-1,1,1434,1,682
102,1,Experimental,2,1,1492,0,562
102,1,Experimental,-1,1,1635,1,860
102,1,Experimental,-1,1,1033,1,1702
102,1,Experimental,-1,1,2547,1,830
102,1,Experimental,-1,1,1468,1,746
102,1,Experimental,6,1,1695,1,951
102,1,Experimental,2,1,1510,0,1012
102,1,Experimental,2,1,1831,0,1210
102,1,Experimental,8,1,1973,1,1028
102,1,Experimental,6,1,1369,1,908
102,1,Experimental,8,1,1379,1,885
102,1,Experimental,8,1,1436,1,988
102,1,Experimental,-1,1,2516,1,1249
102,1,Experimental,4,1,1777,1,1190
102,1,Experimental,-1,1,1933,1,1100
102,1,Experimental,8,1,1199,1,808
102,1,Experimental,2,1,1321,0,861
102,1,Experimental,6,1,1420,1,781
102,1,Experimental,-1,1,1214,1,646
102,1,Experimental,6,0,4582,0,814
102,1,Experimental,-1,1,1267,1,633
102,1,Experimental,-1,1,1661,1,566
102,1,Experimental,-1,1,1347,0,1734
102,1,Experimental,-1,1,1507,1,657
102,1,Experimental,4,1,1489,1,831
102,1,Experimental,-1,1,1606,1,737
102,1,Experimental,2,1,1979,0,713
102,1,Experimental,4,1,1263,1,853
102,1,Experimental,-1,1,1892,1,837
102,1,Experimental,-1,1,1449,1,601
102,1,Experimental,4,1,1169,1,810
102,1,Experimental,-1,1,1726,1,613
102,1,Experimental,-1,1,1632,1,602
102,1,Experimental,6,1,1333,1,761
102,1,Experimental,8,1,3795,1,1430
102,1,Experimental,-1,1,1548,1,505
102,1,Experimental,6,1,1629,1,631
102,1,Experimental,4,1,1348,1,647
102,1,Experimental,-1,1,1412,1,1605
102,1,Experimental,-1,1,1939,1,755
102,1,Experimental,-1,1,1479,1,678
102,1,Experimental,8,1,2104,0,674
102,1,Experimental,6,1,1386,1,635
102,1,Experimental,-1,1,1622,1,592
102,1,Experimental,-1,1,1405,1,575
102,1,Experimental,-1,1,1418,1,539
102,1,Experimental,2,1,1400,0,586
102,1,Experimental,-1,1,1688,1,480
102,1,Experimental,4,1,1080,1,644
102,1,Experimental,4,1,1036,1,746
102,1,Experimental,-1,1,1652,1,717
102,1,Experimental,6,1,1382,0,567
102,1,Experimental,8,1,3136,0,984
102,1,Experimental,-1,1,2295,1,586
102,1,Experimental,6,1,1289,1,621
102,1,Experimental,-1,1,1801,1,589
102,1,Experimental,6,1,1167,1,681
102,1,Experimental,8,1,1442,0,497
102,1,Experimental,-1,1,1635,1,492
102,1,Experimental,2,1,1389,0,446
102,1,Experimental,-1,1,1327,1,435
102,1,Experimental,-1,1,1295,1,500
102,1,Experimental,6,1,1197,1,693
102,1,Experimental,-1,1,1368,1,731
102,1,Experimental,2,1,1361,0,532
102,1,Experimental,-1,1,1630,1,551
102,1,Experimental,2,1,1303,0,507
102,1,Experimental,4,1,1299,1,776
102,1,Experimental,8,1,1455,0,622
102,1,Experimental,4,1,1110,1,849
102,1,Experimental,-1,1,1252,1,778
102,1,Experimental,4,1,1268,1,842
102,1,Experimental,-1,1,1788,1,592
102,1,Experimental,6,1,1410,1,659
102,1,Experimental,-1,1,3132,1,644
102,1,Experimental,8,1,1480,1,999
102,1,Experimental,-1,1,2240,1,854
102,1,Experimental,-1,1,1991,1,660
102,1,Experimental,-1,1,1486,1,1243
102,1,Experimental,8,1,1607,0,946
102,1,Experimental,2,1,1456,0,671
102,1,Experimental,2,1,1215,0,870
102,1,Experimental,-1,1,1576,1,627
102,1,Experimental,4,1,1241,1,927
102,1,Experimental,-1,1,1243,1,721
102,1,Experimental,-1,1,1439,1,734
102,1,Experimental,8,1,1235,0,1034
102,1,Experimental,4,1,1248,0,710
102,1,Experimental,-1,1,1194,1,626
102,1,Experimental,-1,1,1289,1,718
102,1,Experimental,-1,1,1256,1,622
102,1,Experimental,-1,1,1187,1,603
102,1,Experimental,2,1,1961,1,840
102,1,Experimental,4,1,1123,1,1549
102,1,Experimental,2,1,1071,1,955
102,1,Experimental,-1,1,1500,1,586
102,1,Experimental,6,1,1740,1,1170
102,1,Experimental,-1,1,1309,1,592
102,1,Experimental,-1,1,2226,1,696
102,1,Experimental,-1,1,1704,1,544
102,1,Experimental,-1,1,1752,1,589
102,1,Experimental,8,1,1434,0,810
102,1,Experimental,-1,1,1385,1,811
102,1,Experimental,4,1,1354,1,668
102,1,Experimental,8,1,1654,1,735
102,1,Experimental,-1,1,1243,1,593
102,1,Experimental,-1,1,1293,1,578
102,1,Experimental,2,1,785,0,983
102,1,Experimental,-1,1,1311,1,771
102,1,Experimental,4,1,1080,1,1156
102,1,Experimental,4,1,1104,1,699
102,1,Experimental,8,1,1254,0,652
102,1,Experimental,4,1,1373,1,783
102,1,Experimental,-1,1,1051,1,616
102,1,Experimental,-1,1,1184,1,648
102,1,Experimental,8,1,1672,1,720
102,1,Experimental,6,1,1018,1,680
102,1,Experimental,-1,1,1023,1,637
102,1,Experimental,-1,1,1345,1,564
102,1,Experimental,6,1,1125,1,607
102,1,Experimental,-1,1,1224,1,639
102,1,Experimental,-1,1,1883,1,748
102,1,Experimental,2,1,1358,1,561
102,1,Experimental,6,1,987,1,714
102,1,Experimental,2,1,1190,0,590
102,1,Experimental,-1,1,1834,1,845
102,1,Experimental,-1,1,1347,1,630
102,1,Experimental,6,1,1019,1,601
102,1,Experimental,6,1,1414,1,743
102,1,Experimental,-1,1,1141,0,431
102,1,Experimental,-1,1,1184,1,665
102,1,Experimental,8,1,2579,1,477
102,1,Experimental,2,1,1711,1,614
102,1,Experimental,-1,1,2906,1,2154
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,,,,,
102,2,Experimental,8,1,2071,1,2530
102,2,Experimental,2,1,2402,0,1187
102,2,Experimental,-1,1,1973,1,1043
102,2,Experimental,4,1,1576,1,1395
102,2,Experimental,-1,1,2088,1,1139
102,2,Experimental,-1,1,2269,1,850
102,2,Experimental,-1,1,1565,1,777
102,2,Experimental,-1,1,1395,1,868
102,2,Experimental,6,1,3826,0,692
102,2,Experimental,4,1,1246,1,996
102,2,Experimental,-1,1,2381,1,750
102,2,Experimental,-1,1,2268,1,720
102,2,Experimental,-1,1,2055,1,626
102,2,Experimental,8,1,2302,0,626
102,2,Experimental,2,1,1962,0,681
102,2,Experimental,-1,1,2762,1,670
102,2,Experimental,2,1,2229,0,859
102,2,Experimental,8,1,2538,0,518
102,2,Experimental,-1,1,1758,1,516
102,2,Experimental,-1,1,1733,1,539
102,2,Experimental,-1,1,1507,1,513
102,2,Experimental,-1,1,1437,1,476
102,2,Experimental,6,1,1462,1,2629
102,2,Experimental,4,1,1148,1,1477
102,2,Experimental,-1,1,2040,1,564
102,2,Experimental,-1,1,1816,1,555
102,2,Experimental,8,1,1447,1,1207
102,2,Experimental,2,1,1410,0,467
102,2,Experimental,-1,1,1340,1,432
102,2,Experimental,4,1,2281,0,669
102,2,Experimental,4,1,1690,0,529
102,2,Experimental,-1,1,1343,1,578
102,2,Experimental,-1,1,1757,1,547
102,2,Experimental,-1,1,1449,1,441
102,2,Experimental,-1,1,1510,1,419
102,2,Experimental,-1,1,1271,1,365
102,2,Experimental,6,1,1907,1,900
102,2,Experimental,-1,1,1834,1,540
102,2,Experimental,-1,1,1739,1,465
102,2,Experimental,2,1,1313,0,406
102,2,Experimental,6,1,1112,1,674
102,2,Experimental,8,1,2205,1,724
102,2,Experimental,-1,1,1579,1,502
102,2,Experimental,8,1,1799,1,459
102,2,Experimental,6,1,1277,1,610
102,2,Experimental,2,1,2770,1,886
102,2,Experimental,6,1,1356,1,478
102,2,Experimental,4,1,1728,1,582
102,2,Experimental,6,1,1766,0,3275
102,2,Experimental,-1,1,1372,1,622
102,2,Experimental,4,1,1210,1,449
102,2,Experimental,-1,1,1151,0,361
102,2,Experimental,4,1,1172,1,540
102,2,Experimental,8,0,3267,0,1303
102,2,Experimental,-1,1,1607,1,529
102,2,Experimental,-1,1,1288,1,572
102,2,Experimental,6,1,1781,0,458
102,2,Experimental,-1,1,1319,1,523
102,2,Experimental,6,1,1700,1,491
102,2,Experimental,-1,1,1753,1,654
