subject,session,group,stimtype,ACC,RT
98,2,Experimental,four_m,0,1269
98,2,Experimental,four_nm,1,1496
98,2,Experimental,four_nm,0,1426
98,2,Experimental,four_m,1,1118
98,2,Experimental,four_m,1,1111
98,2,Experimental,four_nm,1,1505
98,2,Experimental,four_nm,1,1099
98,2,Experimental,four_nm,1,1029
98,2,Experimental,four_m,1,1138
98,2,Experimental,four_nm,1,1258
98,2,Experimental,four_nm,1,1437
98,2,Experimental,four_nm,1,1226
98,2,Experimental,four_nm,1,959
102,1,Experimental,,,
102,1,Experimental,,,
102,1,Experimental,,,
102,1,Experimental,,,
102,1,Experimental,four_m,1,1334
102,1,Experimental,four_nm,1,1542
102,1,Experimental,four_nm,0,1758
102,1,Experimental,four_m,0,1549
102,1,Experimental,four_m,0,1334
102,1,Experimental,four_nm,0,0
102,1,Experimental,four_nm,1,1837
102,1,Experimental,four_m,1,1481
102,1,Experimental,four_m,1,1364
102,1,Experimental,four_m,1,1124
102,1,Experimental,four_nm,1,1181
102,1,Experimental,four_m,1,1556
102,1,Experimental,four_nm,1,1243
102,1,Experimental,four_m,1,1151
102,1,Experimental,four_nm,1,983
102,1,Experimental,four_nm,1,1414
102,1,Experimental,four_m,1,1364
102,1,Experimental,four_nm,1,979
102,1,Experimental,four_nm,0,1762
102,1,Experimental,four_nm,1,1697
102,1,Experimental,four_nm,1,1715
102,1,Experimental,four_nm,0,1220
102,1,Experimental,four_m,1,1417
102,1,Experimental,four_m,1,1191
102,1,Experimental,four_nm,1,1085
102,1,Experimental,four_nm,1,1479
102,1,Experimental,four_m,1,1282
102,1,Experimental,four_m,0,0
102,1,Experimental,four_nm,0,1579
102,1,Experimental,four_m,1,1026
102,1,Experimental,four_nm,1,703
102,1,Experimental,four_nm,0,1112
102,1,Experimental,four_m,1,721
102,1,Experimental,four_m,1,1066
102,1,Experimental,four_m,1,1206
102,1,Experimental,four_m,1,972
102,1,Experimental,four_m,0,1211
102,1,Experimental,four_nm,1,1232
102,1,Experimental,four_m,0,1636
102,1,Experimental,four_m,1,1224
102,1,Experimental,four_nm,1,861
102,1,Experimental,four_nm,1,961
102,1,Experimental,four_m,1,1665
102,1,Experimental,four_m,1,1108
102,1,Experimental,four_nm,1,1230
102,1,Experimental,four_m,1,1346
102,1,Experimental,four_nm,1,1026
102,1,Experimental,four_nm,1,1439
102,1,Experimental,four_nm,0,1020
102,1,Experimental,four_m,0,1193
102,1,Experimental,four_m,1,1199
102,1,Experimental,four_m,1,1108
102,1,Experimental,four_m,1,1054
102,1,Experimental,four_nm,1,922
102,1,Experimental,four_nm,1,1179
102,1,Experimental,four_nm,1,1362
102,1,Experimental,four_nm,1,1073
102,1,Experimental,four_m,1,1836
102,1,Experimental,four_m,1,1048
102,1,Experimental,four_nm,1,1700
102,2,Experimental,,,
102,2,Experimental,,,
102,2,Experimental,,,
102,2,Experimental,,,
102,2,Experimental,four_nm,1,1387
102,2,Experimental,four_nm,0,0
102,2,Experimental,four_nm,1,1328
102,2,Experimental,four_nm,1,1873
102,2,Experimental,four_m,0,0
102,2,Experimental,four_nm,1,1443
102,2,Experimental,four_nm,1,863
102,2,Experimental,four_nm,1,1027
102,2,Experimental,four_m,1,1071
102,2,Experimental,four_m,1,1674
102,2,Experimental,four_nm,1,973
102,2,Experimental,four_m,1,1388
102,2,Experimental,four_nm,1,890
102,2,Experimental,four_m,1,1276
102,2,Experimental,four_m,0,0
102,2,Experimental,four_m,1,1157
102,2,Experimental,four_nm,1,1484
102,2,Experimental,four_m,1,1863
102,2,Experimental,four_nm,0,1139
102,2,Experimental,four_nm,1,1147
102,2,Experimental,four_m,1,1267
102,2,Experimental,four_m,1,1270
102,2,Experimental,four_nm,0,0
102,2,Experimental,four_m,1,1119
102,2,Experimental,four_nm,1,1800
102,2,Experimental,four_m,1,1782
102,2,Experimental,four_m,1,1029
102,2,Experimental,four_nm,1,1057
102,2,Experimental,four_nm,1,1293
102,2,Experimental,four_m,1,1455
102,2,Experimental,four_m,1,1323
102,2,Experimental,four_nm,1,1692
102,2,Experimental,four_m,1,1198
102,2,Experimental,four_m,1,979
102,2,Experimental,four_m,1,1154
102,2,Experimental,four_nm,1,1002
102,2,Experimental,four_m,1,1207
102,2,Experimental,four_nm,1,1261
102,2,Experimental,four_m,1,1041
102,2,Experimental,four_m,1,1005
102,2,Experimental,four_m,1,1690
102,2,Experimental,four_m,1,860
102,2,Experimental,four_nm,1,896
102,2,Experimental,four_m,1,1042
102,2,Experimental,four_m,0,0
102,2,Experimental,four_m,1,853
102,2,Experimental,four_nm,1,840
102,2,Experimental,four_nm,1,764
102,2,Experimental,four_nm,0,916
102,2,Experimental,four_nm,1,1061
102,2,Experimental,four_nm,1,913
102,2,Experimental,four_nm,1,1043
102,2,Experimental,four_nm,1,1087
102,2,Experimental,four_m,1,872
102,2,Experimental,four_nm,1,876
102,2,Experimental,four_nm,0,1103
102,2,Experimental,four_nm,1,1016
102,2,Experimental,four_m,1,1238
102,2,Experimental,four_m,1,906
102,2,Experimental,four_m,1,940
104,1,Control,,,
104,1,Control,,,
104,1,Control,,,
104,1,Control,,,
104,1,Control,,,
104,1,Control,,,
104,1,Control,,,
104,1,Control,,,
104,1,Control,four_m,0,0
104,1,Control,four_m,1,1230
104,1,Control,four_nm,1,787
104,1,Control,four_m,1,840
104,1,Control,four_nm,1,1356
104,1,Control,four_m,1,1804
104,1,Control,four_nm,1,794
104,1,Control,four_nm,0,0
104,1,Control,four_nm,1,886
104,1,Control,four_nm,1,872
104,1,Control,four_m,0,1739
104,1,Control,four_m,0,843
104,1,Control,four_nm,0,847
104,1,Control,four_m,1,1012
104,1,Control,four_m,1,1185
104,1,Control,four_m,0,1384
104,1,Control,four_nm,1,1734
104,1,Control,four_nm,1,918
104,1,Control,four_nm,0,791
104,1,Control,four_m,1,1278
104,1,Control,four_m,1,1649
104,1,Control,four_nm,1,1637
104,1,Control,four_nm,0,1544
104,1,Control,four_m,1,1553
104,1,Control,four_m,1,1448
104,1,Control,four_m,1,980
104,1,Control,four_m,1,915
104,1,Control,four_nm,1,1237
104,1,Control,four_m,1,1385
104,1,Control,four_nm,0,0
104,1,Control,four_nm,0,1293
104,1,Control,four_nm,1,1167
104,1,Control,four_m,1,1111
104,1,Control,four_nm,1,1344
104,1,Control,four_nm,1,1185
104,1,Control,four_m,1,1607
104,1,Control,four_m,1,780
104,1,Control,four_m,1,739
104,1,Control,four_nm,1,1275
104,1,Control,four_nm,1,1326
104,1,Control,four_nm,0,1103
104,1,Control,four_m,1,969
104,1,Control,four_m,1,1015
104,1,Control,four_nm,1,996
104,1,Control,four_m,1,1299
104,1,Control,four_m,0,917
104,1,Control,four_m,1,1335
104,1,Control,four_nm,0,823
104,1,Control,four_m,1,796
104,1,Control,four_nm,1,1298
104,1,Control,four_m,1,1460
104,1,Control,four_nm,1,1200
104,1,Control,four_nm,0,0
104,1,Control,four_nm,0,1453
104,1,Control,four_nm,1,1145
104,1,Control,four_nm,0,1280
104,1,Control,four_m,1,1203
104,1,Control,four_m,1,969
104,1,Control,four_nm,1,1640
104,1,Control,four_m,1,1484
104,2,Control,,,
104,2,Control,,,
104,2,Control,,,
104,2,Control,,,
104,2,Control,four_nm,0,0
104,2,Control,four_nm,1,1331
104,2,Control,four_nm,0,1459
104,2,Control,four_m,0,0
104,2,Control,four_nm,1,837
104,2,Control,four_nm,0,0
104,2,Control,four_m,1,1279
104,2,Control,four_nm,1,1378
104,2,Control,four_m,1,1553
104,2,Control,four_m,1,1112
104,2,Control,four_nm,0,1266
104,2,Control,four_m,1,1348
104,2,Control,four_m,1,1493
104,2,Control,four_nm,0,0
104,2,Control,four_m,0,0
104,2,Control,four_nm,0,0
104,2,Control,four_nm,1,1073
104,2,Control,four_m,0,827
104,2,Control,four_nm,1,1728
104,2,Control,four_m,0,0
104,2,Control,four_nm,1,1159
104,2,Control,four_nm,0,1295
104,2,Control,four_nm,1,721
104,2,Control,four_nm,1,1738
104,2,Control,four_nm,1,1226
104,2,Control,four_nm,1,1567
104,2,Control,four_nm,0,0
104,2,Control,four_m,1,1564
104,2,Control,four_nm,0,0
104,2,Control,four_nm,1,1193
104,2,Control,four_m,1,1327
104,2,Control,four_nm,1,1136
104,2,Control,four_nm,1,1272
104,2,Control,four_nm,1,1115
104,2,Control,four_m,1,1509
104,2,Control,four_nm,0,0
104,2,Control,four_nm,1,1220
104,2,Control,four_nm,1,1145
104,2,Control,four_nm,0,1793
104,2,Control,four_nm,1,1135
104,2,Control,four_m,1,1560
104,2,Control,four_m,1,1727
104,2,Control,four_m,0,0
104,2,Control,four_m,1,1717
104,2,Control,four_m,1,1447
104,2,Control,four_m,1,1315
104,2,Control,four_m,1,1332
104,2,Control,four_m,1,1109
104,2,Control,four_m,1,1342
104,2,Control,four_m,0,1358
104,2,Control,four_m,0,0
104,2,Control,four_m,1,948
104,2,Control,four_m,1,1268
104,2,Control,four_m,1,1239
104,2,Control,four_m,0,987
104,2,Control,four_m,1,729
104,2,Control,four_nm,1,978
104,2,Control,four_nm,0,1633
104,2,Control,four_m,1,1190
104,2,Control,four_m,1,1228
110,1,Experimental,,,
110,1,Experimental,,,
110,1,Experimental,,,
110,1,Experimental,,,
110,1,Experimental,,,
110,1,Experimental,,,
110,1,Experimental,,,
110,1,Experimental,,,
110,1,Experimental,,,
110,1,Experimental,,,
110,1,Experimental,,,
110,1,Experimental,,,
110,1,Experimental,four_nm,1,996
110,1,Experimental,four_nm,1,1106
110,1,Experimental,four_nm,0,876
110,1,Experimental,four_m,0,0
110,1,Experimental,four_nm,1,693
110,1,Experimental,four_m,1,1264
110,1,Experimental,four_m,1,1059
110,1,Experimental,four_nm,1,1263
110,1,Experimental,four_nm,1,1395
110,1,Experimental,four_nm,1,1537
110,1,Experimental,four_m,1,489
110,1,Experimental,four_m,0,1515
110,1,Experimental,four_m,1,1028
110,1,Experimental,four_m,1,1473
110,1,Experimental,four_nm,1,1356
110,1,Experimental,four_nm,1,1420
110,1,Experimental,four_nm,0,1625
110,1,Experimental,four_nm,1,1596
110,1,Experimental,four_m,1,1347
110,1,Experimental,four_nm,1,1763
110,1,Experimental,four_m,0,1058
110,1,Experimental,four_nm,1,1422
110,1,Experimental,four_m,1,1435
110,1,Experimental,four_m,1,1014
110,1,Experimental,four_nm,1,1012
110,1,Experimental,four_m,0,1586
110,1,Experimental,four_m,0,1464
110,1,Experimental,four_nm,1,1492
110,1,Experimental,four_m,1,1182
110,1,Experimental,four_m,1,1652
110,1,Experimental,four_nm,1,791
110,1,Experimental,four_m,1,1150
110,1,Experimental,four_m,1,1654
110,1,Experimental,four_nm,0,1386
110,1,Experimental,four_m,1,1320
110,1,Experimental,four_m,1,1049
110,1,Experimental,four_nm,1,1028
110,1,Experimental,four_m,1,609
110,1,Experimental,four_nm,1,1535
110,1,Experimental,four_nm,0,1223
110,1,Experimental,four_m,1,1468
110,1,Experimental,four_nm,1,871
110,1,Experimental,four_nm,1,1097
110,1,Experimental,four_m,0,1700
110,1,Experimental,four_nm,1,1222
110,1,Experimental,four_nm,0,1291
110,1,Experimental,four_nm,1,1117
110,1,Experimental,four_m,1,1175
110,1,Experimental,four_m,1,894
110,1,Experimental,four_m,1,1647
110,1,Experimental,four_m,0,1443
110,1,Experimental,four_nm,0,976
110,1,Experimental,four_m,1,1839
110,1,Experimental,four_nm,1,1211
110,1,Experimental,four_nm,0,1297
110,1,Experimental,four_m,0,1778
110,1,Experimental,four_m,1,1473
110,1,Experimental,four_m,0,1772
110,1,Experimental,four_nm,1,1834
110,1,Experimental,four_nm,1,1383
110,2,Experimental,,,
110,2,Experimental,,,
110,2,Experimental,,,
110,2,Experimental,,,
110,2,Experimental,,,
110,2,Experimental,,,
110,2,Experimental,,,
110,2,Experimental,,,
110,2,Experimental,four_m,1,1523
110,2,Experimental,four_nm,0,0
110,2,Experimental,four_nm,1,979
110,2,Experimental,four_nm,1,1745
110,2,Experimental,four_m,0,1665
110,2,Experimental,four_m,0,1429
110,2,Experimental,four_nm,1,1746
110,2,Experimental,four_nm,0,1378
110,2,Experimental,four_m,1,1376
110,2,Experimental,four_m,1,1391
110,2,Experimental,four_m,1,1389
110,2,Experimental,four_nm,1,923
110,2,Experimental,four_nm,0,1085
110,2,Experimental,four_m,1,839
110,2,Experimental,four_nm,1,1259
110,2,Experimental,four_m,1,1342
110,2,Experimental,four_nm,1,1326
110,2,Experimental,four_m,1,1343
110,2,Experimental,four_nm,0,1151
110,2,Experimental,four_nm,1,775
110,2,Experimental,four_nm,0,1278
110,2,Experimental,four_m,1,1440
110,2,Experimental,four_m,0,956
110,2,Experimental,four_nm,0,860
110,2,Experimental,four_nm,1,1824
110,2,Experimental,four_nm,0,989
110,2,Experimental,four_m,1,1243
110,2,Experimental,four_nm,1,655
110,2,Experimental,four_nm,1,1338
110,2,Experimental,four_m,1,1562
110,2,Experimental,four_nm,1,1682
110,2,Experimental,four_m,1,1301
110,2,Experimental,four_m,1,1047
110,2,Experimental,four_m,1,740
110,2,Experimental,four_m,1,1099
110,2,Experimental,four_nm,1,805
110,2,Experimental,four_nm,1,1755
110,2,Experimental,four_nm,1,1467
110,2,Experimental,four_nm,0,1046
110,2,Experimental,four_m,1,1043
110,2,Experimental,four_nm,1,1311
110,2,Experimental,four_m,0,1791
110,2,Experimental,four_m,0,0
110,2,Experimental,four_nm,1,1365
110,2,Experimental,four_nm,1,1317
110,2,Experimental,four_m,0,1670
110,2,Experimental,four_nm,1,1353
110,2,Experimental,four_m,1,1224
110,2,Experimental,four_m,1,1405
110,2,Experimental,four_m,1,810
110,2,Experimental,four_nm,1,1136
110,2,Experimental,four_m,1,1736
110,2,Experimental,four_m,1,1497
110,2,Experimental,four_nm,0,1218
110,2,Experimental,four_m,1,1223
110,2,Experimental,four_m,1,924
110,2,Experimental,four_m,1,925
110,2,Experimental,four_m,1,734
110,2,Experimental,four_nm,0,1335
110,2,Experimental,four_nm,0,1159
113,1,Control,,,
113,1,Control,,,
113,1,Control,,,
113,1,Control,,,
113,1,Control,four_m,1,1006
113,1,Control,four_nm,1,572
113,1,Control,four_m,1,1307
113,1,Control,four_m,1,1597
113,1,Control,four_m,0,1203
113,1,Control,four_m,1,1081
113,1,Control,four_m,1,803
113,1,Control,four_nm,1,712
113,1,Control,four_nm,1,1026
113,1,Control,four_nm,1,1087
113,1,Control,four_nm,1,762
113,1,Control,four_m,1,1137
113,1,Control,four_m,1,1066
113,1,Control,four_nm,0,1396
113,1,Control,four_m,1,1155
113,1,Control,four_nm,1,826
113,1,Control,four_nm,1,767
113,1,Control,four_m,1,695
113,1,Control,four_nm,1,962
113,1,Control,four_m,1,1345
113,1,Control,four_m,1,1073
113,1,Control,four_nm,1,876
113,1,Control,four_m,1,1487
113,1,Control,four_m,1,873
113,1,Control,four_nm,1,844
113,1,Control,four_nm,1,736
113,1,Control,four_nm,0,1208
113,1,Control,four_nm,1,1086
113,1,Control,four_nm,1,1128
113,1,Control,four_nm,1,849
113,1,Control,four_nm,1,757
113,1,Control,four_m,1,1485
113,1,Control,four_nm,1,807
113,1,Control,four_nm,1,1020
113,1,Control,four_nm,1,697
113,1,Control,four_m,1,1092
113,1,Control,four_m,1,654
113,1,Control,four_nm,1,698
113,1,Control,four_m,0,1044
113,1,Control,four_m,1,833
113,1,Control,four_m,1,917
113,1,Control,four_m,1,982
113,1,Control,four_nm,1,806
113,1,Control,four_nm,1,1067
113,1,Control,four_nm,0,631
113,1,Control,four_nm,1,884
113,1,Control,four_m,1,807
113,1,Control,four_nm,1,828
113,1,Control,four_m,1,1329
113,1,Control,four_nm,1,1698
113,1,Control,four_m,0,0
113,1,Control,four_nm,1,1148
113,1,Control,four_nm,1,996
113,1,Control,four_m,1,1617
113,1,Control,four_m,1,1622
113,1,Control,four_m,0,1739
113,1,Control,four_nm,1,1067
113,1,Control,four_m,1,1079
113,1,Control,four_m,1,1250
113,1,Control,four_m,1,997
113,2,Control,,,
113,2,Control,,,
113,2,Control,,,
113,2,Control,,,
113,2,Control,four_nm,1,1177
113,2,Control,four_m,1,752
113,2,Control,four_nm,1,1208
113,2,Control,four_m,1,974
113,2,Control,four_m,1,797
113,2,Control,four_nm,1,867
113,2,Control,four_m,1,535
113,2,Control,four_nm,1,1046
113,2,Control,four_nm,1,1123
113,2,Control,four_nm,1,1116
113,2,Control,four_nm,1,1270
113,2,Control,four_nm,1,840
113,2,Control,four_m,1,909
113,2,Control,four_m,1,1358
113,2,Control,four_m,1,669
113,2,Control,four_nm,1,632
113,2,Control,four_m,0,709
113,2,Control,four_nm,1,991
113,2,Control,four_m,0,750
113,2,Control,four_nm,1,822
113,2,Control,four_nm,0,1114
113,2,Control,four_nm,1,868
113,2,Control,four_nm,1,1255
113,2,Control,four_m,1,891
113,2,Control,four_m,0,1549
113,2,Control,four_nm,0,1237
113,2,Control,four_nm,1,1112
113,2,Control,four_nm,1,802
113,2,Control,four_m,1,1096
113,2,Control,four_m,1,882
113,2,Control,four_m,1,869
113,2,Control,four_m,1,840
113,2,Control,four_nm,1,1005
113,2,Control,four_nm,1,842
113,2,Control,four_m,1,654
113,2,Control,four_nm,1,986
113,2,Control,four_m,1,856
113,2,Control,four_nm,0,540
113,2,Control,four_m,1,860
113,2,Control,four_nm,1,880
113,2,Control,four_m,1,1074
113,2,Control,four_m,1,925
113,2,Control,four_m,1,878
113,2,Control,four_m,1,929
113,2,Control,four_m,1,930
113,2,Control,four_nm,1,531
113,2,Control,four_m,1,757
113,2,Control,four_m,0,0
113,2,Control,four_nm,1,1617
113,2,Control,four_m,1,951
113,2,Control,four_nm,1,871
113,2,Control,four_nm,1,986
113,2,Control,four_nm,0,1624
113,2,Control,four_nm,1,1020
113,2,Control,four_nm,1,873
113,2,Control,four_m,1,860
113,2,Control,four_m,1,784
113,2,Control,four_m,1,903
113,2,Control,four_m,1,809
113,2,Control,four_nm,0,1663
132,1,Experimental,,,
132,1,Experimental,,,
132,1,Experimental,,,
132,1,Experimental,,,
132,1,Experimental,,,
132,1,Experimental,,,
132,1,Experimental,,,
132,1,Experimental,,,
132,1,Experimental,,,
132,1,Experimental,,,
132,1,Experimental,,,
132,1,Experimental,,,
132,1,Experimental,,,
132,1,Experimental,,,
132,1,Experimental,,,
132,1,Experimental,,,
132,1,Experimental,four_nm,0,0
132,1,Experimental,four_nm,0,0
132,1,Experimental,four_nm,1,1485
132,1,Experimental,four_nm,1,1446
132,1,Experimental,four_nm,1,1346
132,1,Experimental,four_m,0,1251
132,1,Experimental,four_nm,0,0
132,1,Experimental,four_m,1,1566
132,1,Experimental,four_nm,1,1205
132,1,Experimental,four_m,0,0
132,1,Experimental,four_m,1,1521
132,1,Experimental,four_m,1,1577
132,1,Experimental,four_m,1,1264
132,1,Experimental,four_m,1,1076
132,1,Experimental,four_nm,1,1599
132,1,Experimental,four_nm,0,0
132,1,Experimental,four_m,1,1195
132,1,Experimental,four_nm,1,1378
132,1,Experimental,four_m,1,1393
132,1,Experimental,four_m,1,1407
132,1,Experimental,four_m,1,1293
132,1,Experimental,four_m,1,1118
132,1,Experimental,four_nm,1,1847
132,1,Experimental,four_nm,0,1395
132,1,Experimental,four_nm,1,1650
132,1,Experimental,four_nm,1,1285
132,1,Experimental,four_nm,1,1159
132,1,Experimental,four_nm,1,1055
132,1,Experimental,four_m,1,1387
132,1,Experimental,four_nm,0,1433
132,1,Experimental,four_m,1,1157
132,1,Experimental,four_m,1,1021
132,1,Experimental,four_nm,0,1418
132,1,Experimental,four_nm,1,1335
132,1,Experimental,four_m,1,1351
132,1,Experimental,four_nm,1,1190
132,1,Experimental,four_m,1,1452
132,1,Experimental,four_m,1,1160
132,1,Experimental,four_m,1,992
132,1,Experimental,four_nm,1,1293
132,1,Experimental,four_nm,1,1279
132,1,Experimental,four_m,1,1266
132,1,Experimental,four_nm,0,1558
132,1,Experimental,four_m,1,1150
132,1,Experimental,four_m,1,1365
132,1,Experimental,four_m,1,1045
132,1,Experimental,four_nm,1,1361
132,1,Experimental,four_nm,1,1585
132,1,Experimental,four_nm,1,1895
132,1,Experimental,four_m,1,1824
132,1,Experimental,four_m,1,1117
132,1,Experimental,four_nm,1,1447
132,1,Experimental,four_m,1,1139
132,1,Experimental,four_m,0,1387
132,1,Experimental,four_m,1,1225
132,1,Experimental,four_nm,0,1086
132,1,Experimental,four_m,1,968
132,1,Experimental,four_nm,0,1160
132,1,Experimental,four_m,1,1406
132,1,Experimental,four_nm,1,1260
132,2,Experimental,,,
132,2,Experimental,,,
132,2,Experimental,,,
132,2,Experimental,,,
132,2,Experimental,,,
132,2,Experimental,,,
132,2,Experimental,,,
132,2,Experimental,,,
132,2,Experimental,four_nm,1,1458
132,2,Experimental,four_m,1,1421
132,2,Experimental,four_m,0,0
132,2,Experimental,four_m,1,1344
132,2,Experimental,four_m,1,1376
132,2,Experimental,four_m,1,1263
132,2,Experimental,four_m,1,1346
132,2,Experimental,four_m,1,1042
132,2,Experimental,four_nm,1,1231
132,2,Experimental,four_nm,0,868
132,2,Experimental,four_nm,0,871
132,2,Experimental,four_nm,1,1161
132,2,Experimental,four_m,1,1185
132,2,Experimental,four_nm,1,1767
132,2,Experimental,four_m,0,0
132,2,Experimental,four_m,1,1340
132,2,Experimental,four_nm,1,1308
132,2,Experimental,four_m,1,1358
132,2,Experimental,four_nm,1,1342
132,2,Experimental,four_nm,0,1486
132,2,Experimental,four_m,1,999
132,2,Experimental,four_nm,1,1190
132,2,Experimental,four_m,1,1596
132,2,Experimental,four_nm,1,1506
132,2,Experimental,four_m,1,1356
132,2,Experimental,four_m,1,1434
132,2,Experimental,four_nm,1,1543
132,2,Experimental,four_nm,1,1199
132,2,Experimental,four_m,1,1477
132,2,Experimental,four_nm,1,1199
132,2,Experimental,four_nm,0,0
132,2,Experimental,four_nm,1,1644
132,2,Experimental,four_m,1,1072
132,2,Experimental,four_m,1,1211
132,2,Experimental,four_m,0,0
132,2,Experimental,four_nm,1,1462
132,2,Experimental,four_m,1,1346
132,2,Experimental,four_nm,1,1362
132,2,Experimental,four_nm,1,1121
132,2,Experimental,four_m,1,1370
132,2,Experimental,four_m,1,1273
132,2,Experimental,four_nm,1,1148
132,2,Experimental,four_nm,1,932
132,2,Experimental,four_nm,1,1140
132,2,Experimental,four_m,0,0
132,2,Experimental,four_m,1,947
132,2,Experimental,four_nm,1,979
132,2,Experimental,four_m,1,1139
132,2,Experimental,four_nm,1,1370
132,2,Experimental,four_nm,0,0
132,2,Experimental,four_nm,0,0
132,2,Experimental,four_m,0,1863
132,2,Experimental,four_m,1,1105
132,2,Experimental,four_nm,1,1003
132,2,Experimental,four_m,1,1065
132,2,Experimental,four_nm,1,1540
132,2,Experimental,four_m,1,1885
132,2,Experimental,four_m,1,1174
132,2,Experimental,four_nm,1,941
132,2,Experimental,four_nm,1,1773
133,1,Control,,,
133,1,Control,,,
133,1,Control,,,
133,1,Control,,,
133,1,Control,,,
133,1,Control,,,
133,1,Control,,,
133,1,Control,,,
133,1,Control,four_m,1,1492
133,1,Control,four_m,1,1405
133,1,Control,four_nm,0,0
133,1,Control,four_m,0,0
133,1,Control,four_m,1,1415
133,1,Control,four_nm,1,963
133,1,Control,four_m,1,1491
133,1,Control,four_nm,1,1582
133,1,Control,four_nm,0,0
133,1,Control,four_m,0,1610
133,1,Control,four_m,0,1343
133,1,Control,four_m,1,1280
133,1,Control,four_nm,1,1379
133,1,Control,four_nm,0,0
133,1,Control,four_m,1,1319
133,1,Control,four_m,1,1368
133,1,Control,four_nm,1,711
133,1,Control,four_nm,0,0
133,1,Control,four_m,1,1270
133,1,Control,four_m,1,1305
133,1,Control,four_nm,1,1803
133,1,Control,four_m,1,1081
133,1,Control,four_m,1,1460
133,1,Control,four_nm,0,0
133,1,Control,four_nm,0,0
133,1,Control,four_nm,0,1355
133,1,Control,four_m,1,1386
133,1,Control,four_m,1,1497
133,1,Control,four_nm,1,1378
133,1,Control,four_nm,1,1553
133,1,Control,four_nm,1,1417
133,1,Control,four_m,1,1366
133,1,Control,four_m,1,1477
133,1,Control,four_m,1,1280
133,1,Control,four_nm,0,1123
133,1,Control,four_nm,1,1612
133,1,Control,four_m,1,1170
133,1,Control,four_nm,1,1496
133,1,Control,four_m,1,1234
133,1,Control,four_m,1,1223
133,1,Control,four_m,1,1404
133,1,Control,four_m,1,1082
133,1,Control,four_nm,1,868
133,1,Control,four_m,1,1015
133,1,Control,four_nm,1,1621
133,1,Control,four_nm,1,1482
133,1,Control,four_m,1,1315
133,1,Control,four_nm,1,1285
133,1,Control,four_nm,0,1416
133,1,Control,four_nm,1,1461
133,1,Control,four_nm,1,1025
133,1,Control,four_nm,1,1693
133,1,Control,four_nm,0,0
133,1,Control,four_m,1,1317
133,1,Control,four_nm,1,1559
133,1,Control,four_m,1,1310
133,1,Control,four_m,1,1103
133,1,Control,four_nm,1,1673
133,1,Control,four_nm,0,0
133,1,Control,four_m,1,1314
136,1,Experimental,,,
136,1,Experimental,,,
136,1,Experimental,,,
136,1,Experimental,,,
136,1,Experimental,,,
136,1,Experimental,,,
136,1,Experimental,,,
136,1,Experimental,,,
136,1,Experimental,four_m,0,1735
136,1,Experimental,four_nm,1,1382
136,1,Experimental,four_nm,1,1781
136,1,Experimental,four_m,1,1396
136,1,Experimental,four_m,1,1506
136,1,Experimental,four_nm,1,1452
136,1,Experimental,four_m,0,0
136,1,Experimental,four_m,1,1693
136,1,Experimental,four_nm,1,1503
136,1,Experimental,four_m,1,1865
136,1,Experimental,four_nm,1,1443
136,1,Experimental,four_m,1,1360
136,1,Experimental,four_m,1,1663
136,1,Experimental,four_m,1,1059
136,1,Experimental,four_m,1,1438
136,1,Experimental,four_m,1,1546
136,1,Experimental,four_m,1,1490
136,1,Experimental,four_nm,1,1612
136,1,Experimental,four_m,1,1426
136,1,Experimental,four_nm,1,1342
136,1,Experimental,four_m,1,1358
136,1,Experimental,four_nm,1,1598
136,1,Experimental,four_nm,1,1524
136,1,Experimental,four_nm,0,1709
136,1,Experimental,four_m,0,0
136,1,Experimental,four_nm,1,660
136,1,Experimental,four_nm,1,1488
136,1,Experimental,four_m,1,1290
136,1,Experimental,four_nm,0,1243
136,1,Experimental,four_nm,1,1568
136,1,Experimental,four_nm,1,1495
136,1,Experimental,four_m,1,1842
136,1,Experimental,four_m,1,1774
136,1,Experimental,four_nm,1,1868
136,1,Experimental,four_nm,1,1335
136,1,Experimental,four_nm,1,1432
136,1,Experimental,four_nm,1,1285
136,1,Experimental,four_nm,1,1494
136,1,Experimental,four_m,1,1760
136,1,Experimental,four_m,1,1520
136,1,Experimental,four_m,0,0
136,1,Experimental,four_m,0,0
136,1,Experimental,four_nm,1,1396
136,1,Experimental,four_nm,0,0
136,1,Experimental,four_m,0,1641
136,1,Experimental,four_nm,0,0
136,1,Experimental,four_m,1,1346
136,1,Experimental,four_m,1,1346
136,1,Experimental,four_nm,1,1475
136,1,Experimental,four_nm,1,1294
136,1,Experimental,four_m,1,1263
136,1,Experimental,four_nm,1,1315
136,1,Experimental,four_m,1,1668
136,1,Experimental,four_m,1,1367
136,1,Experimental,four_nm,1,1383
136,1,Experimental,four_m,1,1301
136,1,Experimental,four_m,0,0
136,1,Experimental,four_nm,1,1566
136,1,Experimental,four_nm,1,1349
136,1,Experimental,four_nm,1,1781
136,2,Experimental,,,
136,2,Experimental,,,
136,2,Experimental,,,
136,2,Experimental,,,
136,2,Experimental,,,
136,2,Experimental,,,
136,2,Experimental,,,
136,2,Experimental,,,
136,2,Experimental,four_m,1,1600
136,2,Experimental,four_nm,0,1478
136,2,Experimental,four_m,1,1280
136,2,Experimental,four_m,1,1139
136,2,Experimental,four_m,1,1420
136,2,Experimental,four_m,1,1225
136,2,Experimental,four_m,1,1726
